"GEO","TIME","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2012M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","25 537","p"
"Germany (until 1990 former territory of the FRG)","2012M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 297",""
"France","2012M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","7 786",""
"Austria","2012M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 150",""
"Slovenia","2012M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","380",""
"European Union (28 countries)","2012M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro",":",""
"European Union (27 countries)","2012M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","35 030",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2012M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","24 647",""
"Germany (until 1990 former territory of the FRG)","2012M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 369",""
"France","2012M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","6 895",""
"Austria","2012M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 496",""
"Slovenia","2012M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","383",""
"European Union (28 countries)","2012M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro",":",""
"European Union (27 countries)","2012M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","30 346",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2012M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","20 917",""
"Germany (until 1990 former territory of the FRG)","2012M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 106",""
"France","2012M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 950",""
"Austria","2012M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 431",""
"Slovenia","2012M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","403",""
"European Union (28 countries)","2012M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro",":",""
"European Union (27 countries)","2012M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","26 647",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2012M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","17 595",""
"Germany (until 1990 former territory of the FRG)","2012M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 849",""
"France","2012M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 573",""
"Austria","2012M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 772",""
"Slovenia","2012M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","323",""
"European Union (28 countries)","2012M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro",":",""
"European Union (27 countries)","2012M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","24 691",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2012M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","16 540",""
"Germany (until 1990 former territory of the FRG)","2012M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 946",""
"France","2012M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 628",""
"Austria","2012M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 654",""
"Slovenia","2012M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","390",""
"European Union (28 countries)","2012M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro",":",""
"European Union (27 countries)","2012M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","28 785",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2012M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","18 818",""
"Germany (until 1990 former territory of the FRG)","2012M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 995",""
"France","2012M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 446",""
"Austria","2012M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 557",""
"Slovenia","2012M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","465",""
"European Union (28 countries)","2012M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro",":",""
"European Union (27 countries)","2012M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","31 155","p"
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2012M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","20 879","p"
"Germany (until 1990 former territory of the FRG)","2012M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 988","p"
"France","2012M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 784",""
"Austria","2012M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 323",""
"Slovenia","2012M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","513",""
"European Union (28 countries)","2012M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro",":",""
"European Union (27 countries)","2012M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","33 380",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2012M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","22 172",""
"Germany (until 1990 former territory of the FRG)","2012M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 994",""
"France","2012M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","6 381",""
"Austria","2012M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 058",""
"Slovenia","2012M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","423",""
"European Union (28 countries)","2013M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","35 568",""
"European Union (27 countries)","2013M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","34 750",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","23 282",""
"Germany (until 1990 former territory of the FRG)","2013M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 258",""
"France","2013M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","6 853",""
"Austria","2013M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 286",""
"Slovenia","2013M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","295",""
"European Union (28 countries)","2013M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","34 314",""
"European Union (27 countries)","2013M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","33 542",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","23 247",""
"Germany (until 1990 former territory of the FRG)","2013M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 955",""
"France","2013M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","6 839",""
"Austria","2013M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 043",""
"Slovenia","2013M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","265",""
"European Union (28 countries)","2013M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","37 628",""
"European Union (27 countries)","2013M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","36 541",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","26 333",""
"Germany (until 1990 former territory of the FRG)","2013M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 057",""
"France","2013M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","6 401",""
"Austria","2013M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 050",""
"Slovenia","2013M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","412",""
"European Union (28 countries)","2013M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","39 721",""
"European Union (27 countries)","2013M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","38 569",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","28 943",""
"Germany (until 1990 former territory of the FRG)","2013M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 057",""
"France","2013M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","7 240",""
"Austria","2013M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 576",""
"Slovenia","2013M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","563",""
"European Union (28 countries)","2013M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","41 981",""
"European Union (27 countries)","2013M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","41 037",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","30 747",""
"Germany (until 1990 former territory of the FRG)","2013M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 226",""
"France","2013M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","8 528",""
"Austria","2013M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 705",""
"Slovenia","2013M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","663",""
"European Union (28 countries)","2013M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","35 155",""
"European Union (27 countries)","2013M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","34 522",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","26 638",""
"Germany (until 1990 former territory of the FRG)","2013M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 085",""
"France","2013M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","7 179",""
"Austria","2013M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 053",""
"Slovenia","2013M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","522",""
"European Union (28 countries)","2013M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","31 512",""
"European Union (27 countries)","2013M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","30 995",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","23 698",""
"Germany (until 1990 former territory of the FRG)","2013M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 808",""
"France","2013M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","6 300",""
"Austria","2013M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 908",""
"Slovenia","2013M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","358",""
"European Union (28 countries)","2013M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","26 325",""
"European Union (27 countries)","2013M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","25 594",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","18 476",""
"Germany (until 1990 former territory of the FRG)","2013M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 581",""
"France","2013M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 343",""
"Austria","2013M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 070",""
"Slovenia","2013M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","279",""
"European Union (28 countries)","2013M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","25 202",""
"European Union (27 countries)","2013M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","24 759",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","16 877",""
"Germany (until 1990 former territory of the FRG)","2013M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 788",""
"France","2013M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 980",""
"Austria","2013M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 227",""
"Slovenia","2013M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","290",""
"European Union (28 countries)","2013M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","27 339",""
"European Union (27 countries)","2013M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","26 830",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","18 281",""
"Germany (until 1990 former territory of the FRG)","2013M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 870",""
"France","2013M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 727",""
"Austria","2013M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 032",""
"Slovenia","2013M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","358",""
"European Union (28 countries)","2013M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","31 535",""
"European Union (27 countries)","2013M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","30 761",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","22 313",""
"Germany (until 1990 former territory of the FRG)","2013M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 911",""
"France","2013M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","6 149",""
"Austria","2013M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 316",""
"Slovenia","2013M11","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","553",""
"European Union (28 countries)","2013M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","30 202",""
"European Union (27 countries)","2013M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","29 569",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2013M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","20 248",""
"Germany (until 1990 former territory of the FRG)","2013M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 717",""
"France","2013M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","5 673",""
"Austria","2013M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 682",""
"Slovenia","2013M12","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","369",""
"European Union (28 countries)","2014M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","37 209",""
"European Union (27 countries)","2014M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","36 394",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","25 550",""
"Germany (until 1990 former territory of the FRG)","2014M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 865",""
"France","2014M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","6 995",""
"Austria","2014M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 429",""
"Slovenia","2014M01","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","519",""
"European Union (28 countries)","2014M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","37 649",""
"European Union (27 countries)","2014M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","36 708",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","26 682",""
"Germany (until 1990 former territory of the FRG)","2014M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 611",""
"France","2014M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","7 091",""
"Austria","2014M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 186",""
"Slovenia","2014M02","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","540",""
"European Union (28 countries)","2014M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","38 265",""
"European Union (27 countries)","2014M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","37 435",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","26 576",""
"Germany (until 1990 former territory of the FRG)","2014M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 619",""
"France","2014M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","6 989",""
"Austria","2014M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 701",""
"Slovenia","2014M03","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","582",""
"European Union (28 countries)","2014M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","37 033",""
"European Union (27 countries)","2014M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","36 332",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","26 230",""
"Germany (until 1990 former territory of the FRG)","2014M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 527",""
"France","2014M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","5 906",""
"Austria","2014M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 316",""
"Slovenia","2014M04","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","565",""
"European Union (28 countries)","2014M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","37 095",""
"European Union (27 countries)","2014M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","36 304",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","25 836",""
"Germany (until 1990 former territory of the FRG)","2014M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 961",""
"France","2014M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","6 195",""
"Austria","2014M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 325",""
"Slovenia","2014M05","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","586",""
"European Union (28 countries)","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","32 932",""
"European Union (27 countries)","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","32 406",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","22 900",""
"Germany (until 1990 former territory of the FRG)","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 599",""
"France","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","5 054",""
"Austria","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 828",""
"Slovenia","2014M06","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","501",""
"European Union (28 countries)","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","32 141",""
"European Union (27 countries)","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","31 566",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","24 117",""
"Germany (until 1990 former territory of the FRG)","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 011",""
"France","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","6 225",""
"Austria","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 982",""
"Slovenia","2014M07","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","471",""
"European Union (28 countries)","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","31 616",""
"European Union (27 countries)","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","30 969",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","22 899",""
"Germany (until 1990 former territory of the FRG)","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","2 181",""
"France","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","5 323",""
"Austria","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 379",""
"Slovenia","2014M08","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","503",""
"European Union (28 countries)","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","27 737",""
"European Union (27 countries)","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","26 926",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","18 856",""
"Germany (until 1990 former territory of the FRG)","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 974",""
"France","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 775",""
"Austria","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","4 070",""
"Slovenia","2014M09","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","557",""
"European Union (28 countries)","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","26 602",""
"European Union (27 countries)","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","25 937",""
"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","17 360",""
"Germany (until 1990 former territory of the FRG)","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","1 896",""
"France","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 766",""
"Austria","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","3 060",""
"Slovenia","2014M10","Gigawatt-hour","Electrical energy","Gross electricity generation - Hydro","363",""
